canonical_id,canonical_name,scientific_name,authorship,rank,status,is_hybrid,accepted_canonical_id,authority_mappings_count,authorities
6156,Ponthieva tunguraguae,Ponthieva tunguraguae Garay,Garay,species,accepted,False,,2,GBIF
6157,Ponthieva unguiculata,Ponthieva unguiculata Ames & C. Schweinf.,Ames & C. Schweinf.,species,accepted,False,,3,GBIF
6158,Ponthieva vallecaucana,"Ponthieva vallecaucana Szlach., Kolan. & OlÄdrz.","Szlach., Kolan. & OlÄdrz.",species,accepted,False,,2,GBIF
6159,Ponthieva vasqueziae,Ponthieva vasqueziae Becerra,Becerra,species,accepted,False,,2,GBIF
6160,Ponthieva vasquezii,Ponthieva vasquezii Dodson,Dodson,species,accepted,False,,2,GBIF
6161,Ponthieva ventricosa,Ponthieva ventricosa (Griseb.) Fawc. & Rendle,(Griseb.) Fawc. & Rendle,species,accepted,False,,3,GBIF
6162,Ponthieva venusta,Ponthieva venusta Schltr.,Schltr.,species,accepted,False,,2,GBIF
6163,Ponthieva villosa,Ponthieva villosa Lindl.,Lindl.,species,accepted,False,,2,GBIF
6164,Ponthieva viridilimbata,Ponthieva viridilimbata Dressler,Dressler,species,accepted,False,,2,GBIF
6165,Ponthieva weberbaueri,Ponthieva weberbaueri Schltr.,Schltr.,species,accepted,False,,2,GBIF
6166,Pterichis,Pterichis Lindl.,Lindl.,genus,accepted,False,,5,GBIF;POWO
6167,Pterichis acuminata,Pterichis acuminata Schltr.,Schltr.,species,accepted,False,,1,GBIF
6168,Pterichis andreii,Pterichis andreii Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6169,Pterichis ansaloniana,"Pterichis ansaloniana Kolan., Szlach. & S. Nowak","Kolan., Szlach. & S. Nowak",species,accepted,False,,2,GBIF
6170,Pterichis aragogiana,Pterichis aragogiana Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6171,Pterichis boliviana,Pterichis boliviana Schltr.,Schltr.,species,accepted,False,,1,GBIF
6172,Pterichis cajamarcae,Pterichis cajamarcae Kolan.,Kolan.,species,accepted,False,,1,GBIF
6173,Pterichis colombiana,Pterichis colombiana G. Morales,G. Morales,species,accepted,False,,1,GBIF
6174,Pterichis diuris,Pterichis diuris Rchb.f.,Rchb.f.,species,accepted,False,,1,GBIF
6175,Pterichis dodsoniana,"Pterichis dodsoniana Kolan., Szlach. & S. Nowak","Kolan., Szlach. & S. Nowak",species,accepted,False,,2,GBIF
6176,Pterichis elliptica,Pterichis elliptica Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,3,GBIF
6177,Pterichis fernandezii,Pterichis fernandezii G. Morales,G. Morales,species,accepted,False,,1,GBIF
6178,Pterichis fuentesii,"Pterichis fuentesii Kolan., Baranow & S. Nowak","Kolan., Baranow & S. Nowak",species,accepted,False,,0,
6179,Pterichis galeata,Pterichis galeata Lindl.,Lindl.,species,accepted,False,,2,GBIF
6180,Pterichis habenarioides,Pterichis habenarioides (F. Lehm. & Kraenzl.) Schltr.,(F. Lehm. & Kraenzl.) Schltr.,species,accepted,False,,3,GBIF
6181,Pterichis herrerae,Pterichis herrerae Kolan.,Kolan.,species,accepted,False,,1,GBIF
6182,Pterichis hirtziana,"Pterichis hirtziana Kolan., Szlach. & S. Nowak","Kolan., Szlach. & S. Nowak",species,accepted,False,,2,GBIF
6183,Pterichis isabeliana,Pterichis isabeliana Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6184,Pterichis latifolia,Pterichis latifolia Garay & Dunst.,Garay & Dunst.,species,accepted,False,,2,GBIF
6185,Pterichis lehmanniana,Pterichis lehmanniana Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6186,Pterichis leucoptera,Pterichis leucoptera Schltr.,Schltr.,species,accepted,False,,1,GBIF
6187,Pterichis lunatilabia,"Pterichis lunatilabia Kolan., Baranow & S. Nowak","Kolan., Baranow & S. Nowak",species,accepted,False,,0,
6188,Pterichis macbridei,Pterichis macbridei Kolan.,Kolan.,species,accepted,False,,1,GBIF
6189,Pterichis macroptera,Pterichis macroptera Schltr.,Schltr.,species,accepted,False,,1,GBIF
6190,Pterichis madsenii,"Pterichis madsenii Kolan., Szlach. & S. Nowak","Kolan., Szlach. & S. Nowak",species,accepted,False,,2,GBIF
6191,Pterichis mandonii,Pterichis mandonii (Rchb.f.) Rolfe,(Rchb.f.) Rolfe,species,accepted,False,,1,GBIF
6192,Pterichis meirax,Pterichis meirax Rchb.f. ex Szlach. & Kolan.,Rchb.f. ex Szlach. & Kolan.,species,accepted,False,,2,GBIF
6193,Pterichis moralesii,Pterichis moralesii Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6194,Pterichis multiflora,Pterichis multiflora (Lindl.) Schltr.,(Lindl.) Schltr.,species,accepted,False,,2,GBIF
6195,Pterichis obcordatilabia,"Pterichis obcordatilabia Kolan., Baranow, S. Nowak & A. Fuentes","Kolan., Baranow, S. Nowak & A. Fuentes",species,accepted,False,,0,
6196,Pleurothallis polysticta,Pleurothallis polysticta Luer,Luer,species,accepted,False,,2,GBIF
6197,Pterichis parvifolia,Pterichis parvifolia (Lindl.) Schltr.,(Lindl.) Schltr.,species,accepted,False,,1,GBIF
6198,Pterichis pauciflora,Pterichis pauciflora Schltr.,Schltr.,species,accepted,False,,1,GBIF
6199,Pterichis proctorii,Pterichis proctorii Garay,Garay,species,accepted,False,,1,GBIF
6200,Pterichis sagittata,Pterichis sagittata Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6201,Pterichis saundersii,Pterichis saundersii Kolan.,Kolan.,species,accepted,False,,1,GBIF
6202,Pterichis saxicola,Pterichis saxicola Schltr.,Schltr.,species,accepted,False,,1,GBIF
6203,Pterichis silvestris,Pterichis silvestris Schltr.,Schltr.,species,accepted,False,,1,GBIF
6204,Pterichis tomentosula,Pterichis tomentosula Schltr.,Schltr.,species,accepted,False,,1,GBIF
6205,Pterichis triangularilabia,Pterichis triangularilabia Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6206,Pterichis triloba,Pterichis triloba (Lindl.) Schltr.,(Lindl.) Schltr.,species,accepted,False,,1,GBIF
6207,Cranichis,Cranichis Sw.,Sw.,genus,accepted,False,,2,GBIF;POWO
6208,Cranichis acuminatissima,Cranichis acuminatissima Ames & C. Schweinf.,Ames & C. Schweinf.,species,accepted,False,,3,GBIF
6209,Cranichis amplectens,Cranichis amplectens Dod,Dod,species,accepted,False,,2,GBIF
6210,Cranichis antioquiensis,Cranichis antioquiensis Schltr.,Schltr.,species,accepted,False,,2,GBIF
6211,Cranichis apiculata,Cranichis apiculata Lindl.,Lindl.,species,accepted,False,,2,GBIF
6212,Cranichis atrata,Cranichis atrata Schltr.,Schltr.,species,accepted,False,,2,GBIF
6213,Cranichis badia,Cranichis badia Renz ex Kolan. & Szlach.,Renz ex Kolan. & Szlach.,species,accepted,False,,2,GBIF
6214,Cranichis barkleyi,Cranichis barkleyi Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6215,Cranichis beckii,"Cranichis beckii Kolan., Baranow, S. Nowak & A. Fuentes","Kolan., Baranow, S. Nowak & A. Fuentes",species,accepted,False,,2,GBIF
6216,Cranichis brachyblephara,Cranichis brachyblephara Schltr.,Schltr.,species,accepted,False,,2,GBIF
6217,Cranichis brevirostris,Cranichis brevirostris Renz ex Kolan. & Szlach.,Renz ex Kolan. & Szlach.,species,accepted,False,,2,GBIF
6218,Cranichis callejasii,Cranichis callejasii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6219,Cranichis callifera,Cranichis callifera Garay,Garay,species,accepted,False,,2,GBIF
6220,Cranichis calva,Cranichis calva (Kraenzl.) Schltr.,(Kraenzl.) Schltr.,species,accepted,False,,2,GBIF
6221,Cranichis candida,Cranichis candida (Barb. Rodr.) Cogn.,(Barb. Rodr.) Cogn.,species,accepted,False,,2,GBIF
6222,Cranichis carlos-parrae,Cranichis carlos-parrae Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6223,Cranichis castellanosii,Cranichis castellanosii L. O. Williams,L. O. Williams,species,accepted,False,,2,GBIF
6224,Cranichis chiapasensis,Cranichis chiapasensis Beutelsp. & R. Garc&iacute;a Mart.,Beutelsp. & R. Garc&iacute;a Mart.,species,accepted,False,,2,GBIF
6225,Cranichis ciliata,Cranichis ciliata (Kunth) Kunth,(Kunth) Kunth,species,accepted,False,,2,GBIF
6226,Cranichis ciliilabia,Cranichis ciliilabia C. Schweinf.,C. Schweinf.,species,accepted,False,,2,GBIF
6227,Cranichis cochleata,Cranichis cochleata Dressler,Dressler,species,accepted,False,,2,GBIF
6228,Cranichis crenatifolia,Cranichis crenatifolia Kolan. & Szlach.,Kolan. & Szlach.,species,accepted,False,,2,GBIF
6229,Cranichis cristalinensis,Cranichis cristalinensis Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6230,Cranichis crumenifera,Cranichis crumenifera Garay,Garay,species,accepted,False,,2,GBIF
6231,Cranichis cucullata,Cranichis cucullata Schltr.,Schltr.,species,accepted,False,,2,GBIF
6232,Cranichis cylindrostachys,Cranichis cylindrostachys Schltr.,Schltr.,species,accepted,False,,2,GBIF
6233,Cranichis diphylla,Cranichis diphylla Sw.,Sw.,species,accepted,False,,2,GBIF
6234,Cranichis fendleri,Cranichis fendleri Schltr.,Schltr.,species,accepted,False,,2,GBIF
6235,Cranichis foliosa,Cranichis foliosa Lindl.,Lindl.,species,accepted,False,,2,GBIF
6236,Cranichis galatea,Cranichis galatea Dod,Dod,species,accepted,False,,2,GBIF
6237,Cranichis garayana,Cranichis garayana Dodson & R. V&aacute;squez,Dodson & R. V&aacute;squez,species,accepted,False,,3,GBIF
6238,Cranichis georginae,Cranichis georginae R. Gonz&aacute;lez & Lizb. Hern.,R. Gonz&aacute;lez & Lizb. Hern.,species,accepted,False,,2,GBIF
6239,Cranichis gibbosa,Cranichis gibbosa Lindl.,Lindl.,species,accepted,False,,2,GBIF
6240,Cranichis glabricaulis,Cranichis glabricaulis Hoehne,Hoehne,species,accepted,False,,2,GBIF
6241,Cranichis glandulosa,Cranichis glandulosa A. Rich. & Galeotti,A. Rich. & Galeotti,species,accepted,False,,3,GBIF
6242,Cranichis gracilis,Cranichis gracilis L. O. Williams,L. O. Williams,species,accepted,False,,2,GBIF
6243,Cranichis hassleri,Cranichis hassleri Cogn.,Cogn.,species,accepted,False,,2,GBIF
6244,Cranichis hieroglyphica,Cranichis hieroglyphica Ames & Correll,Ames & Correll,species,accepted,False,,3,GBIF
6245,Cranichis juajibioyi,Cranichis juajibioyi Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6246,Cranichis killipii,Cranichis killipii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6247,Cranichis lankesteri,Cranichis lankesteri Ames,Ames,species,accepted,False,,2,GBIF
6248,Cranichis lehmanniana,Cranichis lehmanniana (Kraenzl.) L. O. Williams,(Kraenzl.) L. O. Williams,species,accepted,False,,2,GBIF
6249,Cranichis lehmannii,Cranichis lehmannii Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6250,Cranichis lichenophila,Cranichis lichenophila D. Weber,D. Weber,species,accepted,False,,2,GBIF
6251,Cranichis longipetiolata,Cranichis longipetiolata C. Schweinf.,C. Schweinf.,species,accepted,False,,2,GBIF
6252,Cranichis macroblepharis,Cranichis macroblepharis Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6253,Cranichis maldonadoana,"Cranichis maldonadoana Kolan., Baranow, S. Nowak & A. Fuentes","Kolan., Baranow, S. Nowak & A. Fuentes",species,accepted,False,,2,GBIF
6254,Cranichis mandonii,Cranichis mandonii Schltr.,Schltr.,species,accepted,False,,2,GBIF
6255,Cranichis monophylla,Cranichis monophylla Lindl.,Lindl.,species,accepted,False,,2,GBIF
6256,Cranichis muscosa,Cranichis muscosa Sw.,Sw.,species,accepted,False,,2,GBIF
6257,Cranichis neglecta,Cranichis neglecta Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6258,Cranichis nigrescens,Cranichis nigrescens Schltr.,Schltr.,species,accepted,False,,2,GBIF
6259,Cranichis notata,Cranichis notata Dressler,Dressler,species,accepted,False,,2,GBIF
6260,Cranichis nudilabia,Cranichis nudilabia Pabst,Pabst,species,accepted,False,,2,GBIF
6261,Cranichis ovatilabia,Cranichis ovatilabia Schltr.,Schltr.,species,accepted,False,,2,GBIF
6262,Cranichis parvula,Cranichis parvula Renz,Renz,species,accepted,False,,2,GBIF
6263,Cranichis pennellii,Cranichis pennellii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6264,Cranichis perezii,Cranichis perezii R. Gonz&aacute;lez & Lizb. Hern.,R. Gonz&aacute;lez & Lizb. Hern.,species,accepted,False,,2,GBIF
6265,Cranichis picta,Cranichis picta Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6266,Cranichis pleioneura,Cranichis pleioneura Schltr.,Schltr.,species,accepted,False,,2,GBIF
6267,Cranichis polyantha,Cranichis polyantha Schltr.,Schltr.,species,accepted,False,,2,GBIF
6268,Cranichis polyblephara,Cranichis polyblephara Schltr.,Schltr.,species,accepted,False,,2,GBIF
6269,Cranichis popayanensis,Cranichis popayanensis Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6270,Cranichis pseudomuscosa,Cranichis pseudomuscosa Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6271,Cranichis pulvinifera,Cranichis pulvinifera Garay,Garay,species,accepted,False,,2,GBIF
6272,Cranichis queremalensis,Cranichis queremalensis Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6273,Cranichis reticulata,Cranichis reticulata Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6274,Cranichis revoluta,Cranichis revoluta Hamer & Garay,Hamer & Garay,species,accepted,False,,3,GBIF
6275,Cranichis ricartii,Cranichis ricartii Ackerman,Ackerman,species,accepted,False,,2,GBIF
6276,Cranichis roldanii,Cranichis roldanii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6277,Cranichis rotundifolia,Cranichis rotundifolia Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6278,Cranichis saccata,Cranichis saccata Ames,Ames,species,accepted,False,,2,GBIF
6279,Cranichis schlechteri,Cranichis schlechteri Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6280,Cranichis schlimii,Cranichis schlimii Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6281,Cranichis schultesii,Cranichis schultesii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6282,Cranichis scripta,Cranichis scripta Kraenzl.,Kraenzl.,species,accepted,False,,2,GBIF
6283,Cranichis silvicola,Cranichis silvicola Renz ex Kolan. & Szlach.,Renz ex Kolan. & Szlach.,species,accepted,False,,2,GBIF
6284,Cranichis sparrei,Cranichis sparrei Garay,Garay,species,accepted,False,,2,GBIF
6285,Cranichis stictophylla,Cranichis stictophylla Schltr.,Schltr.,species,accepted,False,,2,GBIF
6286,Cranichis subumbellata,Cranichis subumbellata A. Rich. & Galeotti,A. Rich. & Galeotti,species,accepted,False,,3,GBIF
6287,Cranichis sylvatica,Cranichis sylvatica A. Rich. & Galeotti,A. Rich. & Galeotti,species,accepted,False,,3,GBIF
6288,Cranichis talamancana,Cranichis talamancana Dressler,Dressler,species,accepted,False,,2,GBIF
6289,Cranichis tenuis,Cranichis tenuis Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6290,Cranichis tolimanensis,Cranichis tolimanensis R. Gonz&aacute;lez & Lizb. Hern.,R. Gonz&aacute;lez & Lizb. Hern.,species,accepted,False,,2,GBIF
6291,Cranichis tovariana,Cranichis tovariana R. Gonz&aacute;lez & Lizb. Hern.,R. Gonz&aacute;lez & Lizb. Hern.,species,accepted,False,,2,GBIF
6292,Cranichis turkeliae,Cranichis turkeliae Christenson,Christenson,species,accepted,False,,2,GBIF
6293,Cranichis viereckii,Cranichis viereckii Ames,Ames,species,accepted,False,,2,GBIF
6294,Cranichis wageneri,Cranichis wageneri Rchb.f.,Rchb.f.,species,accepted,False,,2,GBIF
6295,Cranichis werffii,Cranichis werffii Garay,Garay,species,accepted,False,,2,GBIF
6296,Cranichis zarucchii,Cranichis zarucchii Szlach. & Kolan.,Szlach. & Kolan.,species,accepted,False,,2,GBIF
6297,Fuertesiella,Fuertesiella Schltr.,Schltr.,genus,accepted,False,,2,GBIF;POWO
6298,Fuertesiella pterichoides,Fuertesiella pterichoides Schltr.,Schltr.,species,accepted,False,,2,GBIF
6299,Altensteinia,Altensteinia Kunth,Kunth,genus,accepted,False,,2,GBIF;POWO
6300,Altensteinia citrina,Altensteinia citrina Garay,Garay,species,accepted,False,,1,GBIF
6301,Altensteinia cundinamarcae,"Altensteinia cundinamarcae S. Nowak, Szlach. & Mytnik","S. Nowak, Szlach. & Mytnik",species,accepted,False,,2,GBIF
6302,Altensteinia fimbriata,Altensteinia fimbriata Kunth,Kunth,species,accepted,False,,1,GBIF
6303,Altensteinia longispicata,Altensteinia longispicata C. Schweinf.,C. Schweinf.,species,accepted,False,,2,GBIF
6304,Altensteinia marginata,Altensteinia marginata Rchb.f.,Rchb.f.,species,accepted,False,,1,GBIF
6305,Altensteinia virescens,Altensteinia virescens Lindl.,Lindl.,species,accepted,False,,1,GBIF
6306,Aa,Aa Rchb.f.,Rchb.f.,genus,accepted,False,,3,GBIF;POWO
6307,Aa achalensis,Aa achalensis Schltr.,Schltr.,species,accepted,False,,1,GBIF
6308,Aa argyrolepis,Aa argyrolepis (Rchb.f.) Rchb.f.,(Rchb.f.) Rchb.f.,species,accepted,False,,1,GBIF
6309,Aa aurantiaca,Aa aurantiaca D. Trujillo,D. Trujillo,species,accepted,False,,1,GBIF
6310,Aa calceata,Aa calceata (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,2,GBIF
6311,Aa colombiana,Aa colombiana Schltr.,Schltr.,species,accepted,False,,1,GBIF
6312,Aa denticulata,Aa denticulata Schltr.,Schltr.,species,accepted,False,,1,GBIF
6313,Aa erosa,Aa erosa (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,1,GBIF
6314,Aa fiebrigii,Aa fiebrigii (Schltr.) Schltr.,(Schltr.) Schltr.,species,accepted,False,,1,GBIF
6315,Aa figueroi,Aa figueroi Szlach. & S. Nowak,Szlach. & S. Nowak,species,accepted,False,,1,GBIF
6316,Aa hieronymi,Aa hieronymi (Cogn.) Schltr.,(Cogn.) Schltr.,species,accepted,False,,1,GBIF
6317,Aa lehmannii,Aa lehmannii Rchb.f. ex Szlach. & Kolan.,Rchb.f. ex Szlach. & Kolan.,species,accepted,False,,1,GBIF
6318,Aa leucantha,Aa leucantha (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,1,GBIF
6319,Aa lozanoi,Aa lozanoi Szlach. & S. Nowak,Szlach. & S. Nowak,species,accepted,False,,1,GBIF
6320,Aa macra,Aa macra Schltr.,Schltr.,species,accepted,False,,1,GBIF
6321,Aa maderoi,Aa maderoi Schltr.,Schltr.,species,accepted,False,,1,GBIF
6322,Aa mandonii,Aa mandonii (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,2,GBIF
6323,Aa mathewsii,Aa mathewsii (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,1,GBIF
6324,Aa microtidis,Aa microtidis Schltr.,Schltr.,species,accepted,False,,1,GBIF
6325,Aa olivacea,"Aa olivacea D. Trujillo, Rob. Fern. & Edqu&eacute;n","D. Trujillo, Rob. Fern. & Edqu&eacute;n",species,accepted,False,,1,GBIF
6326,Aa paleacea,Aa paleacea (Kunth) Rchb.f.,(Kunth) Rchb.f.,species,accepted,False,,1,GBIF
6327,Aa riobambae,Aa riobambae Schltr.,Schltr.,species,accepted,False,,1,GBIF
6328,Aa rosei,Aa rosei Ames,Ames,species,accepted,False,,1,GBIF
6329,Aa sphaeroglossa,Aa sphaeroglossa Schltr.,Schltr.,species,accepted,False,,1,GBIF
6330,Aa tenebrosa,Aa tenebrosa C. M. Mart&iacute;n & Scrocchi,C. M. Mart&iacute;n & Scrocchi,species,accepted,False,,1,GBIF
6331,Aa trilobulata,Aa trilobulata Schltr.,Schltr.,species,accepted,False,,1,GBIF
6332,Aa weddelliana,Aa weddelliana (Rchb.f.) Schltr.,(Rchb.f.) Schltr.,species,accepted,False,,2,GBIF
6333,Myrosmodes,Myrosmodes Rchb.f.,Rchb.f.,genus,accepted,False,,2,GBIF;POWO
6334,Myrosmodes brevis,Myrosmodes brevis (Schltr.) Garay,(Schltr.) Garay,species,accepted,False,,2,GBIF
6335,Myrosmodes chiogena,Myrosmodes chiogena (Schltr.) C. A. Vargas,(Schltr.) C. A. Vargas,species,accepted,False,,2,GBIF
6336,Myrosmodes cleefii,"Myrosmodes cleefii Szlach., Mytnik & S. Nowak","Szlach., Mytnik & S. Nowak",species,accepted,False,,2,GBIF
6337,Myrosmodes cochlearis,Myrosmodes cochlearis Garay,Garay,species,accepted,False,,1,GBIF
6338,Myrosmodes filamentosum,Myrosmodes filamentosum (Mansf.) Garay,(Mansf.) Garay,species,accepted,False,,1,GBIF
6339,Myrosmodes gymnandra,Myrosmodes gymnandra (Rchb.f.) C. A. Vargas,(Rchb.f.) C. A. Vargas,species,accepted,False,,2,GBIF
6340,Myrosmodes nervosa,"Myrosmodes nervosa (Kraenzl.) Novoa, C. A. Vargas & Cisternas","(Kraenzl.) Novoa, C. A. Vargas & Cisternas",species,accepted,False,,4,GBIF
6341,Myrosmodes noemiae,"Myrosmodes noemiae Monsalvo, M. I. S&aacute;nchez & Fortunato","Monsalvo, M. I. S&aacute;nchez & Fortunato",species,accepted,False,,2,GBIF
6342,Myrosmodes nubigena,Myrosmodes nubigena Rchb.f.,Rchb.f.,species,accepted,False,,1,GBIF
6343,Myrosmodes paludosa,Myrosmodes paludosa (Rchb.f.) C. A. Vargas,(Rchb.f.) C. A. Vargas,species,accepted,False,,2,GBIF
6344,Myrosmodes reticulata,"Myrosmodes reticulata Szlach., Mytnik & S. Nowak","Szlach., Mytnik & S. Nowak",species,accepted,False,,2,GBIF
6345,Myrosmodes rhynchocarpa,Myrosmodes rhynchocarpa (Schltr.) Garay,(Schltr.) Garay,species,accepted,False,,2,GBIF
6346,Myrosmodes rostratum,Myrosmodes rostratum (Rchb.f.) Garay,(Rchb.f.) Garay,species,accepted,False,,1,GBIF
6347,Myrosmodes subnivalis,"Myrosmodes subnivalis Szlach., Mytnik & S. Nowak","Szlach., Mytnik & S. Nowak",species,accepted,False,,2,GBIF
6348,Myrosmodes ustulatum,Myrosmodes ustulatum (Schltr.) Garay,(Schltr.) Garay,species,accepted,False,,1,GBIF
6349,Spiranthinae,Spiranthinae Lindl. ex Meisn.,Lindl. ex Meisn.,subtribe,accepted,False,,0,
6350,Cotylolabium,Cotylolabium Garay,Garay,genus,accepted,False,,2,GBIF;POWO
6351,Cotylolabium lutzii,Cotylolabium lutzii (Pabst) Garay,(Pabst) Garay,species,accepted,False,,2,GBIF
